uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AM,SEPTICEMIA,HOSPITAL,"40 - 49",F,50
AM,SEPTICEMIA,HOSPITAL,"40 - 49",M,63
AM,SRAG,HOSPITAL,"40 - 49",F,2
AM,SRAG,HOSPITAL,"40 - 49",M,4
AP,OUTRAS,DOMICILIO,"40 - 49",F,2
AP,OUTRAS,DOMICILIO,"40 - 49",M,15
AP,OUTRAS,HOSPITAL,"40 - 49",F,24
AP,OUTRAS,HOSPITAL,"40 - 49",M,29
AP,OUTRAS,IGNORADO,"40 - 49",F,1
AP,OUTRAS,IGNORADO,"40 - 49",M,3
AP,OUTRAS,OUTRO,"40 - 49",F,1
AP,OUTRAS,OUTRO,"40 - 49",M,3
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
AP,OUTRAS,VIA_PUBLICA,"40 - 49",M,3
AP,INDETERMINADA,HOSPITAL,"40 - 49",M,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,2
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,5
AP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
AP,PNEUMONIA,DOMICILIO,"40 - 49",M,2
AP,PNEUMONIA,HOSPITAL,"40 - 49",F,11
AP,PNEUMONIA,HOSPITAL,"40 - 49",M,4
AP,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
AP,SEPTICEMIA,HOSPITAL,"40 - 49",F,11
AP,SEPTICEMIA,HOSPITAL,"40 - 49",M,18
AP,SEPTICEMIA,IGNORADO,"40 - 49",M,1
AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
BA,OUTRAS,DOMICILIO,"40 - 49",F,216
BA,OUTRAS,DOMICILIO,"40 - 49",I,1
BA,OUTRAS,DOMICILIO,"40 - 49",M,449
BA,OUTRAS,HOSPITAL,"40 - 49",F,545
BA,OUTRAS,HOSPITAL,"40 - 49",I,1
BA,OUTRAS,HOSPITAL,"40 - 49",M,744
BA,OUTRAS,IGNORADO,"40 - 49",F,2
BA,OUTRAS,IGNORADO,"40 - 49",I,3
BA,OUTRAS,IGNORADO,"40 - 49",M,11
BA,OUTRAS,OUTRO,"40 - 49",F,24
BA,OUTRAS,OUTRO,"40 - 49",M,111
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,49
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,88
BA,OUTRAS,POSTO_SAUDE,"40 - 49",M,1
BA,OUTRAS,VIA_PUBLICA,"40 - 49",F,19
BA,OUTRAS,VIA_PUBLICA,"40 - 49",M,90
BA,INDETERMINADA,DOMICILIO,"40 - 49",F,2
BA,INDETERMINADA,DOMICILIO,"40 - 49",M,1
BA,INDETERMINADA,HOSPITAL,"40 - 49",F,1
BA,INDETERMINADA,HOSPITAL,"40 - 49",M,2
BA,INDETERMINADA,OUTRO,"40 - 49",M,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
BA,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,14
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,19
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,147
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,136
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,8
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,8
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,14
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",F,2
BA,PNEUMONIA,DOMICILIO,"40 - 49",F,3
BA,PNEUMONIA,DOMICILIO,"40 - 49",M,9
BA,PNEUMONIA,HOSPITAL,"40 - 49",F,95
BA,PNEUMONIA,HOSPITAL,"40 - 49",M,131
BA,PNEUMONIA,IGNORADO,"40 - 49",F,1
BA,PNEUMONIA,IGNORADO,"40 - 49",M,1
BA,PNEUMONIA,OUTRO,"40 - 49",F,1
BA,PNEUMONIA,OUTRO,"40 - 49",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,6
BA,PNEUMONIA,VIA_PUBLICA,"40 - 49",F,1
BA,SEPTICEMIA,DOMICILIO,"40 - 49",F,3
BA,SEPTICEMIA,DOMICILIO,"40 - 49",M,6
BA,SEPTICEMIA,HOSPITAL,"40 - 49",F,202
BA,SEPTICEMIA,HOSPITAL,"40 - 49",M,226
BA,SEPTICEMIA,OUTRO,"40 - 49",F,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,10
BA,SRAG,HOSPITAL,"40 - 49",F,2
BA,SRAG,HOSPITAL,"40 - 49",M,5
CE,OUTRAS,AMBULANCIA,"40 - 49",M,2
CE,OUTRAS,DOMICILIO,"40 - 49",F,108
CE,OUTRAS,DOMICILIO,"40 - 49",M,248
CE,OUTRAS,HOSPITAL,"40 - 49",F,313
CE,OUTRAS,HOSPITAL,"40 - 49",I,2
CE,OUTRAS,HOSPITAL,"40 - 49",M,462
CE,OUTRAS,IGNORADO,"40 - 49",F,5
CE,OUTRAS,IGNORADO,"40 - 49",M,8
CE,OUTRAS,OUTRO,"40 - 49",F,19
CE,OUTRAS,OUTRO,"40 - 49",M,64
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,21
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,40
CE,OUTRAS,POSTO_SAUDE,"40 - 49",F,1
CE,OUTRAS,VIA_PUBLICA,"40 - 49",F,10
CE,OUTRAS,VIA_PUBLICA,"40 - 49",M,95
CE,INDETERMINADA,DOMICILIO,"40 - 49",M,5
CE,INDETERMINADA,HOSPITAL,"40 - 49",F,1
CE,INDETERMINADA,HOSPITAL,"40 - 49",M,2
CE,INDETERMINADA,OUTRO,"40 - 49",M,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,14
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,25
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,65
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,58
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,9
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
CE,PNEUMONIA,DOMICILIO,"40 - 49",F,7
CE,PNEUMONIA,DOMICILIO,"40 - 49",M,16
CE,PNEUMONIA,HOSPITAL,"40 - 49",F,53
CE,PNEUMONIA,HOSPITAL,"40 - 49",M,99
CE,PNEUMONIA,IGNORADO,"40 - 49",F,1
CE,PNEUMONIA,OUTRO,"40 - 49",F,1
CE,PNEUMONIA,OUTRO,"40 - 49",M,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,8
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,21
CE,PNEUMONIA,VIA_PUBLICA,"40 - 49",F,2
CE,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
CE,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
CE,SEPTICEMIA,DOMICILIO,"40 - 49",M,9
CE,SEPTICEMIA,HOSPITAL,"40 - 49",F,100
CE,SEPTICEMIA,HOSPITAL,"40 - 49",M,135
CE,SEPTICEMIA,IGNORADO,"40 - 49",F,1
CE,SEPTICEMIA,OUTRO,"40 - 49",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,14
CE,SEPTICEMIA,POSTO_SAUDE,"40 - 49",F,1
DF,OUTRAS,DOMICILIO,"40 - 49",F,21
DF,OUTRAS,DOMICILIO,"40 - 49",M,69
DF,OUTRAS,HOSPITAL,"40 - 49",F,159
DF,OUTRAS,HOSPITAL,"40 - 49",M,240
DF,OUTRAS,OUTRO,"40 - 49",F,8
DF,OUTRAS,OUTRO,"40 - 49",M,25
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,8
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,10
DF,OUTRAS,VIA_PUBLICA,"40 - 49",F,8
DF,OUTRAS,VIA_PUBLICA,"40 - 49",M,33
DF,INDETERMINADA,DOMICILIO,"40 - 49",M,2
DF,INDETERMINADA,HOSPITAL,"40 - 49",F,8
DF,INDETERMINADA,HOSPITAL,"40 - 49",M,12
DF,INDETERMINADA,OUTRO,"40 - 49",M,1
DF,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,2
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,4
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,28
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,19
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,2
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,PNEUMONIA,DOMICILIO,"40 - 49",F,1
DF,PNEUMONIA,DOMICILIO,"40 - 49",M,1
DF,PNEUMONIA,HOSPITAL,"40 - 49",F,60
DF,PNEUMONIA,HOSPITAL,"40 - 49",M,90
DF,PNEUMONIA,OUTRO,"40 - 49",F,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,2
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
DF,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
DF,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
DF,SEPTICEMIA,HOSPITAL,"40 - 49",F,66
DF,SEPTICEMIA,HOSPITAL,"40 - 49",M,78
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
DF,SRAG,HOSPITAL,"40 - 49",F,2
ES,OUTRAS,DOMICILIO,"40 - 49",F,55
ES,OUTRAS,DOMICILIO,"40 - 49",M,116
ES,OUTRAS,HOSPITAL,"40 - 49",F,238
ES,OUTRAS,HOSPITAL,"40 - 49",M,274
ES,OUTRAS,IGNORADO,"40 - 49",M,2
ES,OUTRAS,OUTRO,"40 - 49",F,5
ES,OUTRAS,OUTRO,"40 - 49",M,32
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,9
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,32
ES,OUTRAS,VIA_PUBLICA,"40 - 49",F,9
ES,OUTRAS,VIA_PUBLICA,"40 - 49",M,47
ES,INDETERMINADA,HOSPITAL,"40 - 49",M,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,6
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,26
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,30
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
ES,PNEUMONIA,DOMICILIO,"40 - 49",F,7
ES,PNEUMONIA,DOMICILIO,"40 - 49",M,14
ES,PNEUMONIA,HOSPITAL,"40 - 49",F,76
ES,PNEUMONIA,HOSPITAL,"40 - 49",M,93
ES,PNEUMONIA,OUTRO,"40 - 49",M,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,5
ES,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,2
ES,SEPTICEMIA,DOMICILIO,"40 - 49",M,4
ES,SEPTICEMIA,HOSPITAL,"40 - 49",F,65
ES,SEPTICEMIA,HOSPITAL,"40 - 49",M,103
ES,SEPTICEMIA,OUTRO,"40 - 49",M,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,3
ES,SRAG,HOSPITAL,"40 - 49",F,1
ES,SRAG,HOSPITAL,"40 - 49",M,4
GO,OUTRAS,DOMICILIO,"40 - 49",F,53
GO,OUTRAS,DOMICILIO,"40 - 49",M,183
GO,OUTRAS,HOSPITAL,"40 - 49",F,212
GO,OUTRAS,HOSPITAL,"40 - 49",M,348
GO,OUTRAS,IGNORADO,"40 - 49",F,4
GO,OUTRAS,IGNORADO,"40 - 49",M,34
GO,OUTRAS,OUTRO,"40 - 49",F,20
GO,OUTRAS,OUTRO,"40 - 49",M,57
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,51
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,57
GO,OUTRAS,VIA_PUBLICA,"40 - 49",F,7
GO,OUTRAS,VIA_PUBLICA,"40 - 49",M,66
GO,INDETERMINADA,DOMICILIO,"40 - 49",M,3
GO,INDETERMINADA,HOSPITAL,"40 - 49",F,1
GO,INDETERMINADA,HOSPITAL,"40 - 49",M,3
GO,INDETERMINADA,OUTRO,"40 - 49",M,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,10
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,15
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,57
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,51
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,4
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,7
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,8
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,10
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
GO,PNEUMONIA,DOMICILIO,"40 - 49",F,2
GO,PNEUMONIA,DOMICILIO,"40 - 49",M,7
GO,PNEUMONIA,HOSPITAL,"40 - 49",F,84
GO,PNEUMONIA,HOSPITAL,"40 - 49",M,119
GO,PNEUMONIA,IGNORADO,"40 - 49",F,1
GO,PNEUMONIA,IGNORADO,"40 - 49",M,7
GO,PNEUMONIA,OUTRO,"40 - 49",F,1
GO,PNEUMONIA,OUTRO,"40 - 49",M,4
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,7
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,10
GO,SEPTICEMIA,DOMICILIO,"40 - 49",F,3
GO,SEPTICEMIA,DOMICILIO,"40 - 49",M,2
GO,SEPTICEMIA,HOSPITAL,"40 - 49",F,87
GO,SEPTICEMIA,HOSPITAL,"40 - 49",I,1
GO,SEPTICEMIA,HOSPITAL,"40 - 49",M,113
GO,SEPTICEMIA,IGNORADO,"40 - 49",F,1
GO,SEPTICEMIA,IGNORADO,"40 - 49",M,1
GO,SEPTICEMIA,OUTRO,"40 - 49",F,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,11
GO,SRAG,HOSPITAL,"40 - 49",F,1
GO,SRAG,HOSPITAL,"40 - 49",M,1
MA,OUTRAS,DOMICILIO,"40 - 49",F,63
MA,OUTRAS,DOMICILIO,"40 - 49",M,134
MA,OUTRAS,HOSPITAL,"40 - 49",F,242
MA,OUTRAS,HOSPITAL,"40 - 49",M,305
MA,OUTRAS,IGNORADO,"40 - 49",F,1
MA,OUTRAS,IGNORADO,"40 - 49",M,4
MA,OUTRAS,OUTRO,"40 - 49",F,9
MA,OUTRAS,OUTRO,"40 - 49",M,29
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,4
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,4
MA,OUTRAS,POSTO_SAUDE,"40 - 49",M,2
MA,OUTRAS,SAMU,"40 - 49",M,2
MA,OUTRAS,VIA_PUBLICA,"40 - 49",F,5
MA,OUTRAS,VIA_PUBLICA,"40 - 49",M,19
MA,INDETERMINADA,DOMICILIO,"40 - 49",F,2
MA,INDETERMINADA,DOMICILIO,"40 - 49",M,1
MA,INDETERMINADA,HOSPITAL,"40 - 49",F,1
MA,INDETERMINADA,HOSPITAL,"40 - 49",M,4
MA,INDETERMINADA,OUTRO,"40 - 49",F,1
MA,INDETERMINADA,OUTRO,"40 - 49",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,10
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,10
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,49
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,50
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",F,2
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
MA,PNEUMONIA,DOMICILIO,"40 - 49",F,4
MA,PNEUMONIA,DOMICILIO,"40 - 49",M,6
MA,PNEUMONIA,HOSPITAL,"40 - 49",F,30
MA,PNEUMONIA,HOSPITAL,"40 - 49",I,1
MA,PNEUMONIA,HOSPITAL,"40 - 49",M,56
MA,PNEUMONIA,OUTRO,"40 - 49",M,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,SEPTICEMIA,DOMICILIO,"40 - 49",M,3
MA,SEPTICEMIA,HOSPITAL,"40 - 49",F,47
MA,SEPTICEMIA,HOSPITAL,"40 - 49",M,59
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,3
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MA,SRAG,HOSPITAL,"40 - 49",M,2
MG,OUTRAS,DOMICILIO,"40 - 49",F,314
MG,OUTRAS,DOMICILIO,"40 - 49",M,686
MG,OUTRAS,HOSPITAL,"40 - 49",F,946
MG,OUTRAS,HOSPITAL,"40 - 49",M,1225
MG,OUTRAS,IGNORADO,"40 - 49",F,41
MG,OUTRAS,IGNORADO,"40 - 49",M,88
MG,OUTRAS,OUTRO,"40 - 49",F,33
MG,OUTRAS,OUTRO,"40 - 49",M,154
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",F,121
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,214
MG,OUTRAS,VIA_PUBLICA,"40 - 49",F,26
MG,OUTRAS,VIA_PUBLICA,"40 - 49",I,1
MG,OUTRAS,VIA_PUBLICA,"40 - 49",M,160
MG,INDETERMINADA,DOMICILIO,"40 - 49",F,24
MG,INDETERMINADA,DOMICILIO,"40 - 49",M,43
MG,INDETERMINADA,HOSPITAL,"40 - 49",F,18
MG,INDETERMINADA,HOSPITAL,"40 - 49",M,26
MG,INDETERMINADA,IGNORADO,"40 - 49",F,2
MG,INDETERMINADA,IGNORADO,"40 - 49",M,8
MG,INDETERMINADA,OUTRO,"40 - 49",M,15
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,5
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,7
MG,INDETERMINADA,VIA_PUBLICA,"40 - 49",F,1
MG,INDETERMINADA,VIA_PUBLICA,"40 - 49",M,11
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,12
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,21
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,188
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,188
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",F,9
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"40 - 49",M,8
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,13
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,22
MG,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
MG,PNEUMONIA,DOMICILIO,"40 - 49",F,6
MG,PNEUMONIA,DOMICILIO,"40 - 49",M,12
MG,PNEUMONIA,HOSPITAL,"40 - 49",F,223
MG,PNEUMONIA,HOSPITAL,"40 - 49",M,383
MG,PNEUMONIA,IGNORADO,"40 - 49",F,6
MG,PNEUMONIA,IGNORADO,"40 - 49",M,11
MG,PNEUMONIA,OUTRO,"40 - 49",F,2
MG,PNEUMONIA,OUTRO,"40 - 49",M,4
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,15
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,38
MG,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,3
MG,SEPTICEMIA,DOMICILIO,"40 - 49",F,2
MG,SEPTICEMIA,DOMICILIO,"40 - 49",M,5
MG,SEPTICEMIA,HOSPITAL,"40 - 49",F,351
MG,SEPTICEMIA,HOSPITAL,"40 - 49",M,387
MG,SEPTICEMIA,IGNORADO,"40 - 49",F,12
MG,SEPTICEMIA,IGNORADO,"40 - 49",M,15
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,14
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,37
MG,SRAG,DOMICILIO,"40 - 49",F,3
MG,SRAG,DOMICILIO,"40 - 49",M,4
MG,SRAG,HOSPITAL,"40 - 49",F,7
MG,SRAG,HOSPITAL,"40 - 49",M,5
MG,SRAG,OUTROS_SERVICOS_SAUDE,"40 - 49",M,2
MS,OUTRAS,DOMICILIO,"40 - 49",F,36
MS,OUTRAS,DOMICILIO,"40 - 49",M,70
MS,OUTRAS,HOSPITAL,"40 - 49",F,143
MS,OUTRAS,HOSPITAL,"40 - 49",M,174
MS,OUTRAS,IGNORADO,"40 - 49",M,1
MS,OUTRAS,OUTRO,"40 - 49",F,6
MS,OUTRAS,OUTRO,"40 - 49",M,30
MS,OUTRAS,POSTO_SAUDE,"40 - 49",F,3
MS,OUTRAS,POSTO_SAUDE,"40 - 49",M,2
MS,OUTRAS,VIA_PUBLICA,"40 - 49",F,3
MS,OUTRAS,VIA_PUBLICA,"40 - 49",M,24
MS,INDETERMINADA,DOMICILIO,"40 - 49",F,1
MS,INDETERMINADA,DOMICILIO,"40 - 49",M,5
MS,INDETERMINADA,HOSPITAL,"40 - 49",F,1
MS,INDETERMINADA,HOSPITAL,"40 - 49",M,1
MS,INDETERMINADA,OUTRO,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",F,2
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,6
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,27
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,32
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",F,1
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"40 - 49",M,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"40 - 49",M,1
MS,PNEUMONIA,DOMICILIO,"40 - 49",F,2
MS,PNEUMONIA,DOMICILIO,"40 - 49",M,2
MS,PNEUMONIA,HOSPITAL,"40 - 49",F,51
MS,PNEUMONIA,HOSPITAL,"40 - 49",M,79
MS,PNEUMONIA,OUTRO,"40 - 49",M,3
MS,PNEUMONIA,VIA_PUBLICA,"40 - 49",F,1
MS,PNEUMONIA,VIA_PUBLICA,"40 - 49",M,1
MS,SEPTICEMIA,DOMICILIO,"40 - 49",F,1
MS,SEPTICEMIA,HOSPITAL,"40 - 49",F,48
MS,SEPTICEMIA,HOSPITAL,"40 - 49",M,51
MS,SEPTICEMIA,IGNORADO,"40 - 49",F,1
MS,SRAG,HOSPITAL,"40 - 49",M,4
MT,OUTRAS,DOMICILIO,"40 - 49",F,15
MT,OUTRAS,DOMICILIO,"40 - 49",M,36
MT,OUTRAS,HOSPITAL,"40 - 49",F,78
MT,OUTRAS,HOSPITAL,"40 - 49",M,122
MT,OUTRAS,IGNORADO,"40 - 49",F,186
MT,OUTRAS,IGNORADO,"40 - 49",M,285
MT,OUTRAS,OUTRO,"40 - 49",F,4
MT,OUTRAS,OUTRO,"40 - 49",M,18
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MT,OUTRAS,VIA_PUBLICA,"40 - 49",F,5
MT,OUTRAS,VIA_PUBLICA,"40 - 49",M,13
MT,INDETERMINADA,HOSPITAL,"40 - 49",M,1
MT,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"40 - 49",M,1
MT,INDETERMINADA,POSTO_SAUDE,"40 - 49",M,1
MT,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"40 - 49",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"40 - 49",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",F,21
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"40 - 49",M,26
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"40 - 49",F,1
MT,PNEUMONIA,HOSPITAL,"40 - 49",F,18
MT,PNEUMONIA,HOSPITAL,"40 - 49",M,31
MT,SEPTICEMIA,HOSPITAL,"40 - 49",F,15
MT,SEPTICEMIA,HOSPITAL,"40 - 49",M,28
MT,SEPTICEMIA,OUTRO,"40 - 49",F,2
